BIBID,apiurl,FILENAME,TITLE,CREATOR,LANGUAGE,SUBJECTS,PLACE,FORMAT,BIOGRAPHICAL/HISTORICAL NOTE,SUMMARY,DATE_DISPLAY,DATE_SORT,DATE_raw,FORMAT_EXTENT,CALLNUMBER,ARCHIVAL_COLLECTION,CATALOG_LINK,CONTRIBUTING_INSTITUTION,OA_POLICY,DISCLAIMER_STMT,STANDARDIZED_RIGHTS,piction_INTERNALNOTES,piction_PROJECT,DCMIType
349348,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=993493488805867&view=full&expand=None&apikey=xxxx,"Case Y 274 .17 vol. 3 (box), Civil War, Gettysberg.tif",Civil War songs. Broadsides,,English,War songs|National songs|American ballads and songs,United States|Confederate States of America,,,,,,,3 v. : 28-29 cm,,Archival Collection Title Needed,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma349348,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,needs_arch_coll_title,,Still image
349348,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=993493488805867&view=full&expand=None&apikey=xxxx,"Case Y 274 .17 vol. 3 (box), Civil War, Glorious 69th, no.38.tif",Civil War songs. Broadsides,,English,War songs|National songs|American ballads and songs,United States|Confederate States of America,,,,,,,3 v. : 28-29 cm,,Archival Collection Title Needed,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma349348,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,needs_arch_coll_title,,Still image
349348,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=993493488805867&view=full&expand=None&apikey=xxxx,"Case Y 274 .17 vol. 3 (box), Civil War, Glorious 69th.tif",Civil War songs. Broadsides,,English,War songs|National songs|American ballads and songs,United States|Confederate States of America,,,,,,,3 v. : 28-29 cm,,Archival Collection Title Needed,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma349348,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,needs_arch_coll_title,,Still image
349348,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=993493488805867&view=full&expand=None&apikey=xxxx,"Case Y 274 .17 vol. 3 (box), Civil War, Happy Land of Canaan.tif",Civil War songs. Broadsides,,English,War songs|National songs|American ballads and songs,United States|Confederate States of America,,,,,,,3 v. : 28-29 cm,,Archival Collection Title Needed,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma349348,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,needs_arch_coll_title,,Still image
349348,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=993493488805867&view=full&expand=None&apikey=xxxx,"Case Y 274 .17 vol. 3 (box), Civil War, Hymn for the National Funeral.tif",Civil War songs. Broadsides,,English,War songs|National songs|American ballads and songs,United States|Confederate States of America,,,,,,,3 v. : 28-29 cm,,Archival Collection Title Needed,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma349348,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,needs_arch_coll_title,,Still image
349348,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=993493488805867&view=full&expand=None&apikey=xxxx,"Case Y 274 .17 vol. 3 (box), Civil War, John Bulls Bloackade Played Out.tif",Civil War songs. Broadsides,,English,War songs|National songs|American ballads and songs,United States|Confederate States of America,,,,,,,3 v. : 28-29 cm,,Archival Collection Title Needed,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma349348,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,needs_arch_coll_title,,Still image
349348,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=993493488805867&view=full&expand=None&apikey=xxxx,"Case Y 274 .17 vol. 3 (box), Civil War, Major Gen. Sheridan.tif",Civil War songs. Broadsides,,English,War songs|National songs|American ballads and songs,United States|Confederate States of America,,,,,,,3 v. : 28-29 cm,,Archival Collection Title Needed,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma349348,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,needs_arch_coll_title,,Still image
349348,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=993493488805867&view=full&expand=None&apikey=xxxx,"Case Y 274 .17 vol. 3 (box), Civil War, McClennan is the Man.tif",Civil War songs. Broadsides,,English,War songs|National songs|American ballads and songs,United States|Confederate States of America,,,,,,,3 v. : 28-29 cm,,Archival Collection Title Needed,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma349348,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,needs_arch_coll_title,,Still image
349348,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=993493488805867&view=full&expand=None&apikey=xxxx,"Case Y 274 .17 vol. 3 (box), Civil War, Memories of the Past.tif",Civil War songs. Broadsides,,English,War songs|National songs|American ballads and songs,United States|Confederate States of America,,,,,,,3 v. : 28-29 cm,,Archival Collection Title Needed,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma349348,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,needs_arch_coll_title,,Still image
349348,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=993493488805867&view=full&expand=None&apikey=xxxx,"Case Y 274 .17 vol. 3 (box), Civil War, My Maryland.tif",Civil War songs. Broadsides,,English,War songs|National songs|American ballads and songs,United States|Confederate States of America,,,,,,,3 v. : 28-29 cm,,Archival Collection Title Needed,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma349348,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,needs_arch_coll_title,,Still image
349348,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=993493488805867&view=full&expand=None&apikey=xxxx,"Case Y 274 .17 vol. 3 (box), Civil War, New War Song of the 69th Regiment.tif",Civil War songs. Broadsides,,English,War songs|National songs|American ballads and songs,United States|Confederate States of America,,,,,,,3 v. : 28-29 cm,,Archival Collection Title Needed,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma349348,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,needs_arch_coll_title,,Still image
349348,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=993493488805867&view=full&expand=None&apikey=xxxx,"Case Y 274 .17 vol. 3 (box), Civil War, New York 12th Regiment.tif",Civil War songs. Broadsides,,English,War songs|National songs|American ballads and songs,United States|Confederate States of America,,,,,,,3 v. : 28-29 cm,,Archival Collection Title Needed,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma349348,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,needs_arch_coll_title,,Still image
349348,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=993493488805867&view=full&expand=None&apikey=xxxx,"Case Y 274 .17 vol. 3 (box), Civil War, New York 7th Regiment.tif",Civil War songs. Broadsides,,English,War songs|National songs|American ballads and songs,United States|Confederate States of America,,,,,,,3 v. : 28-29 cm,,Archival Collection Title Needed,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma349348,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,needs_arch_coll_title,,Still image
349348,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=993493488805867&view=full&expand=None&apikey=xxxx,"Case Y 274 .17 vol. 3 (box), Civil War, Our Country.tif",Civil War songs. Broadsides,,English,War songs|National songs|American ballads and songs,United States|Confederate States of America,,,,,,,3 v. : 28-29 cm,,Archival Collection Title Needed,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma349348,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,needs_arch_coll_title,,Still image
349348,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=993493488805867&view=full&expand=None&apikey=xxxx,"Case Y 274 .17 vol. 3 (box), Civil War, Our Native Land.tif",Civil War songs. Broadsides,,English,War songs|National songs|American ballads and songs,United States|Confederate States of America,,,,,,,3 v. : 28-29 cm,,Archival Collection Title Needed,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma349348,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,needs_arch_coll_title,,Still image
349348,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=993493488805867&view=full&expand=None&apikey=xxxx,"Case Y 274 .17 vol. 3 (box), Civil War, Quamdiu tandem abutere patientiae nostra.tif",Civil War songs. Broadsides,,English,War songs|National songs|American ballads and songs,United States|Confederate States of America,,,,,,,3 v. : 28-29 cm,,Archival Collection Title Needed,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma349348,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,needs_arch_coll_title,,Still image
349348,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=993493488805867&view=full&expand=None&apikey=xxxx,"Case Y 274 .17 vol. 3 (box), Civil War, Ready of the Fight.tif",Civil War songs. Broadsides,,English,War songs|National songs|American ballads and songs,United States|Confederate States of America,,,,,,,3 v. : 28-29 cm,,Archival Collection Title Needed,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma349348,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,needs_arch_coll_title,,Still image
349348,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=993493488805867&view=full&expand=None&apikey=xxxx,"Case Y 274 .17 vol. 3 (box), Civil War, Red Birds No.1.tif",Civil War songs. Broadsides,,English,War songs|National songs|American ballads and songs,United States|Confederate States of America,,,,,,,3 v. : 28-29 cm,,Archival Collection Title Needed,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma349348,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,needs_arch_coll_title,,Still image
349348,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=993493488805867&view=full&expand=None&apikey=xxxx,"Case Y 274 .17 vol. 3 (box), Civil War, Remember and Repay.tif",Civil War songs. Broadsides,,English,War songs|National songs|American ballads and songs,United States|Confederate States of America,,,,,,,3 v. : 28-29 cm,,Archival Collection Title Needed,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma349348,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,needs_arch_coll_title,,Still image
349348,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=993493488805867&view=full&expand=None&apikey=xxxx,"Case Y 274 .17 vol. 3 (box), Civil War, Return of the 69th.tif",Civil War songs. Broadsides,,English,War songs|National songs|American ballads and songs,United States|Confederate States of America,,,,,,,3 v. : 28-29 cm,,Archival Collection Title Needed,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma349348,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,needs_arch_coll_title,,Still image
349348,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=993493488805867&view=full&expand=None&apikey=xxxx,"Case Y 274 .17 vol. 3 (box), Civil War, Ring Merry Bells.tif",Civil War songs. Broadsides,,English,War songs|National songs|American ballads and songs,United States|Confederate States of America,,,,,,,3 v. : 28-29 cm,,Archival Collection Title Needed,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma349348,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,needs_arch_coll_title,,Still image
349348,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=993493488805867&view=full&expand=None&apikey=xxxx,"Case Y 274 .17 vol. 3 (box), Civil War, Slain at Baltimore.tif",Civil War songs. Broadsides,,English,War songs|National songs|American ballads and songs,United States|Confederate States of America,,,,,,,3 v. : 28-29 cm,,Archival Collection Title Needed,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma349348,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,needs_arch_coll_title,,Still image
349348,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=993493488805867&view=full&expand=None&apikey=xxxx,"Case Y 274 .17 vol. 3 (box), Civil War, Southern National Hymn.tif",Civil War songs. Broadsides,,English,War songs|National songs|American ballads and songs,United States|Confederate States of America,,,,,,,3 v. : 28-29 cm,,Archival Collection Title Needed,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma349348,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,needs_arch_coll_title,,Still image
349348,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=993493488805867&view=full&expand=None&apikey=xxxx,"Case Y 274 .17 vol. 3 (box), Civil War, Southern Song of Liberty.tif",Civil War songs. Broadsides,,English,War songs|National songs|American ballads and songs,United States|Confederate States of America,,,,,,,3 v. : 28-29 cm,,Archival Collection Title Needed,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma349348,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,needs_arch_coll_title,,Still image
349348,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=993493488805867&view=full&expand=None&apikey=xxxx,"Case Y 274 .17 vol. 3 (box), Civil War, Stand By the Flag.tif",Civil War songs. Broadsides,,English,War songs|National songs|American ballads and songs,United States|Confederate States of America,,,,,,,3 v. : 28-29 cm,,Archival Collection Title Needed,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma349348,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,needs_arch_coll_title,,Still image
349348,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=993493488805867&view=full&expand=None&apikey=xxxx,"Case Y 274 .17 vol. 3 (box), Civil War, The American Boy.tif",Civil War songs. Broadsides,,English,War songs|National songs|American ballads and songs,United States|Confederate States of America,,,,,,,3 v. : 28-29 cm,,Archival Collection Title Needed,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma349348,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,needs_arch_coll_title,,Still image
349348,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=993493488805867&view=full&expand=None&apikey=xxxx,"Case Y 274 .17 vol. 3 (box), Civil War, The American Volunteer.tif",Civil War songs. Broadsides,,English,War songs|National songs|American ballads and songs,United States|Confederate States of America,,,,,,,3 v. : 28-29 cm,,Archival Collection Title Needed,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma349348,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,needs_arch_coll_title,,Still image
349348,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=993493488805867&view=full&expand=None&apikey=xxxx,"Case Y 274 .17 vol. 3 (box), Civil War, The Army Hymn.tif",Civil War songs. Broadsides,,English,War songs|National songs|American ballads and songs,United States|Confederate States of America,,,,,,,3 v. : 28-29 cm,,Archival Collection Title Needed,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma349348,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,needs_arch_coll_title,,Still image
349348,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=993493488805867&view=full&expand=None&apikey=xxxx,"Case Y 274 .17 vol. 3 (box), Civil War, The Baltimore Girls.tif",Civil War songs. Broadsides,,English,War songs|National songs|American ballads and songs,United States|Confederate States of America,,,,,,,3 v. : 28-29 cm,,Archival Collection Title Needed,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma349348,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,needs_arch_coll_title,,Still image
