BIBID,apiurl,FILENAME,TITLE,CREATOR,LANGUAGE,SUBJECTS,PLACE,FORMAT,BIOGRAPHICAL/HISTORICAL NOTE,SUMMARY,DATE_DISPLAY,DATE_SORT,DATE_raw,FORMAT_EXTENT,CALLNUMBER,ARCHIVAL_COLLECTION,CATALOG_LINK,CONTRIBUTING_INSTITUTION,OA_POLICY,DISCLAIMER_STMT,STANDARDIZED_RIGHTS,piction_INTERNALNOTES,piction_PROJECT,DCMIType
349348,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=993493488805867&view=full&expand=None&apikey=xxxx,"Case Y 274 .17 vol. 3 (box), Civil War, When I Saw Sweet Nellie Home.tif",Civil War songs. Broadsides,,English,War songs|National songs|American ballads and songs,United States|Confederate States of America,,,,,,,3 v. : 28-29 cm,,Archival Collection Title Needed,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma349348,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,needs_arch_coll_title,,Still image
349348,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=993493488805867&view=full&expand=None&apikey=xxxx,"Case Y 274 .17 vol. 3 (box), Civil War, Whole Hog or None.tif",Civil War songs. Broadsides,,English,War songs|National songs|American ballads and songs,United States|Confederate States of America,,,,,,,3 v. : 28-29 cm,,Archival Collection Title Needed,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma349348,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,needs_arch_coll_title,,Still image
349348,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=993493488805867&view=full&expand=None&apikey=xxxx,"Case Y 274 .17 vol. 3 (box), Civil War, Yankees are Coming.tif",Civil War songs. Broadsides,,English,War songs|National songs|American ballads and songs,United States|Confederate States of America,,,,,,,3 v. : 28-29 cm,,Archival Collection Title Needed,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma349348,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,needs_arch_coll_title,,Still image
294497,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=992944978805867&view=full&expand=None&apikey=xxxx,"F 39919 .167 vol.1, Histoire generale de Dauphine, pg.1.tif",Histoire générale de Dauphiné / par Nicolas Chorier,"Chorier, Nicolas, 1612-1692",French,,France--Dauphiné,,,,,,,2 v. ; 35-38 cm (fol.),gen folio F 39919 .167 1,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma294497,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
294497,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=992944978805867&view=full&expand=None&apikey=xxxx,"F 39919 .167 vol.1, Histoire generale de Dauphine, t.p.tif",Histoire générale de Dauphiné / par Nicolas Chorier,"Chorier, Nicolas, 1612-1692",French,,France--Dauphiné,,,,,,,2 v. ; 35-38 cm (fol.),gen folio F 39919 .167 1,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma294497,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
427774,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=994277748805867&view=full&expand=None&apikey=xxxx,"A 5 .392 vol.5, Harpers weekly, July, 20, 1861.tif",Harper's weekly,,English,,,,,,,,,65 v. ill. 34-41 cm,,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma427774,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
464372,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=994643728805867&view=full&expand=None&apikey=xxxx,"Case W 778.186, English Caricatures folio.123 BM# 7882.tif",British satirical print collection,,English,"Caricatures and cartoons|Political satire, English",England|Great Britain,,,The majority of prints are duplicates of those in the collection of the British Museum and described in the Catalogue of Political and Personal Satires in the British Museum by Frederic George Stephens (four volumes covering prints up to 1770) and Mary Dorothy George (seven volumes covering prints between 1771-1832).,,,,2000 items,,Archival Collection Title Needed,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma464372,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,needs_arch_coll_title,,Still image
427774,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=994277748805867&view=full&expand=None&apikey=xxxx,"A 5 .392 (folio), Harpers Weekly, April 6 1864, pg.225.tif",Harper's weekly,,English,,,,,,,,,65 v. ill. 34-41 cm,,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma427774,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
427774,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=994277748805867&view=full&expand=None&apikey=xxxx,"A 5 .392 (folio), Harpers Weekly, Dec 17, 1864, pg. 812.tif",Harper's weekly,,English,,,,,,,,,65 v. ill. 34-41 cm,,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma427774,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
427774,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=994277748805867&view=full&expand=None&apikey=xxxx,"A 5 .392 (folio), Harpers Weekly, Dec 3, 1864, pg. 780.tif",Harper's weekly,,English,,,,,,,,,65 v. ill. 34-41 cm,,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma427774,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
427774,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=994277748805867&view=full&expand=None&apikey=xxxx,"A 5 .392 (folio), Harpers Weekly, May 12, 1860, pg. 289, Republican Wigwam.tif",Harper's weekly,,English,,,,,,,,,65 v. ill. 34-41 cm,,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma427774,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Text
427774,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=994277748805867&view=full&expand=None&apikey=xxxx,"A 5 .392 (folio), Harpers Weekly, April 9, 1864, pg. 229.tif",Harper's weekly,,English,,,,,,,,,65 v. ill. 34-41 cm,,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma427774,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
427774,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=994277748805867&view=full&expand=None&apikey=xxxx,"A 5 .392 (folio), Harpers Weekly, Oct. 15, 1864, pg.664-665.tif",Harper's weekly,,English,,,,,,,,,65 v. ill. 34-41 cm,,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma427774,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
427774,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=994277748805867&view=full&expand=None&apikey=xxxx,"A 5 .392 (folio), Harpers Weekly, Dec 21, 1862, pg. 801.tif",Harper's weekly,,English,,,,,,,,,65 v. ill. 34-41 cm,,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma427774,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
427774,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=994277748805867&view=full&expand=None&apikey=xxxx,"A 5 .392 (folio), Harpers Weekly, July 16, 1864, pg. 456-457.tif",Harper's weekly,,English,,,,,,,,,65 v. ill. 34-41 cm,,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma427774,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
427774,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=994277748805867&view=full&expand=None&apikey=xxxx,"A 5 .392 (folio), Harpers Weekly, May 19, 1860, pg. 312-313.tif",Harper's weekly,,English,,,,,,,,,65 v. ill. 34-41 cm,,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma427774,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
754872,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=997548728805867&view=full&expand=None&apikey=xxxx,"A 5 .93 (folio), Vanity Fair, April 27, 1861, pg. 198 DETAIL.tif",Vanity fair,,English,American periodicals,,,,,,,,7 v. : ill. ; 29 cm,gen folio A 5 .93 1,s,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma754872,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
427774,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=994277748805867&view=full&expand=None&apikey=xxxx,"A 5 .392 (folio), Harpers Weekly, Sept 13 1862, pg.592.tif",Harper's weekly,,English,,,,,,,,,65 v. ill. 34-41 cm,,,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma427774,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
754872,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=997548728805867&view=full&expand=None&apikey=xxxx,"A 5 .93 (folio), Vanity Fair, April 3, 1861, pg. 175.tif",Vanity fair,,English,American periodicals,,,,,,,,7 v. : ill. ; 29 cm,gen folio A 5 .93 1,s,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma754872,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
754872,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=997548728805867&view=full&expand=None&apikey=xxxx,"A 5 .93 (folio), Vanity Fair, Dec 6, 1862, pg.271.tif",Vanity fair,,English,American periodicals,,,,,,,,7 v. : ill. ; 29 cm,gen folio A 5 .93 1,s,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma754872,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
754872,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=997548728805867&view=full&expand=None&apikey=xxxx,"A 5 .93 (folio), Vanity Fair, Feb 1863, cover.tif",Vanity fair,,English,American periodicals,,,,,,,,7 v. : ill. ; 29 cm,gen folio A 5 .93 1,s,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma754872,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
754872,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=997548728805867&view=full&expand=None&apikey=xxxx,"A 5 .93 (folio), Vanity Fair, Jan 4, 1862, pg.9.tif",Vanity fair,,English,American periodicals,,,,,,,,7 v. : ill. ; 29 cm,gen folio A 5 .93 1,s,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma754872,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
754872,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=997548728805867&view=full&expand=None&apikey=xxxx,"A 5 .93 (folio), Vanity Fair, June 20, 1863, cover.tif",Vanity fair,,English,American periodicals,,,,,,,,7 v. : ill. ; 29 cm,gen folio A 5 .93 1,s,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma754872,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
754872,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=997548728805867&view=full&expand=None&apikey=xxxx,"A 5 .93 (folio), Vanity Fair, April 26, 1862, pg. 203.tif",Vanity fair,,English,American periodicals,,,,,,,,7 v. : ill. ; 29 cm,gen folio A 5 .93 1,s,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma754872,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
754872,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=997548728805867&view=full&expand=None&apikey=xxxx,"A 5 .93 (folio), Vanity Fair, April 27, 1861, pg. 199.tif",Vanity fair,,English,American periodicals,,,,,,,,7 v. : ill. ; 29 cm,gen folio A 5 .93 1,s,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma754872,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
754872,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=997548728805867&view=full&expand=None&apikey=xxxx,"A 5 .93 (folio), Vanity Fair, May 16, 1863, pg. 63.tif",Vanity fair,,English,American periodicals,,,,,,,,7 v. : ill. ; 29 cm,gen folio A 5 .93 1,s,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma754872,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
754872,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=997548728805867&view=full&expand=None&apikey=xxxx,"A 5 .93 (folio), Vanity Fair, Aug 16, 1862, pg.79.tif",Vanity fair,,English,American periodicals,,,,,,,,7 v. : ill. ; 29 cm,gen folio A 5 .93 1,s,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma754872,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
754872,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=997548728805867&view=full&expand=None&apikey=xxxx,"A 5 .93 (folio), Vanity Fair, Oct 19, 1861, cover.tif",Vanity fair,,English,American periodicals,,,,,,,,7 v. : ill. ; 29 cm,gen folio A 5 .93 1,s,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma754872,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
754872,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=997548728805867&view=full&expand=None&apikey=xxxx,"A 5 .93 (folio), Vanity Fair, Dec 21, 1861, cover.tif",Vanity fair,,English,American periodicals,,,,,,,,7 v. : ill. ; 29 cm,gen folio A 5 .93 1,s,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma754872,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
754872,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=997548728805867&view=full&expand=None&apikey=xxxx,"A 5 .93 vol.6 (Dec. 1862), Vanity Fair, pg.185.tif",Vanity fair,,English,American periodicals,,,,,,,,7 v. : ill. ; 29 cm,gen folio A 5 .93 1,s,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma754872,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
754872,https://api-na.hosted.exlibrisgroup.com/almaws/v1/bibs?mms_id=997548728805867&view=full&expand=None&apikey=xxxx,"A 5 .93 (folio), Vanity Fair, Feb 8, 1862, pg.71.tif",Vanity fair,,English,American periodicals,,,,,,,,7 v. : ill. ; 29 cm,gen folio A 5 .93 1,s,https://i-share-nby.primo.exlibrisgroup.com/permalink/01CARLI_NBY/i5mcb2/alma754872,Newberry Library,"The Newberry makes its collections available for any lawful purpose, commercial or non-commercial, without licensing or permission fees to the library, subject to the following terms and conditions: https://www.newberry.org/rights-and-reproductions","All materials in the Newberry Library’s collections have research value and reflect the society in which they were produced. They may contain language and imagery that are offensive because of content relating to: ability, gender, race, religion, sexuality/sexual orientation, and other categories. More information: https://www.newberry.org/sites/default/files/textpage-attachments/Statement_on_Potentially_Offensive_Materials.pdf",Copyright Not Evaluated,,,Still image
